2025-12-07 01:28:03,639 - __main__ - INFO -   Albums: 12
2025-12-07 01:28:03,639 - __main__ - INFO -   Songs: 36
2025-12-07 01:28:03,639 - __main__ - INFO - Executing SQL...
2025-12-07 01:28:05,652 - db_utils - INFO - Database connection established
2025-12-07 01:28:05,652 - db_utils - INFO - Processing: sql_pagalnew/metadata.sql
2025-12-07 01:28:11,155 - db_utils - INFO - Successfully executed sql_pagalnew/metadata.sql
2025-12-07 01:28:11,155 - db_utils - INFO - Processing: sql_pagalnew/albums.sql
2025-12-07 01:28:16,803 - db_utils - INFO - Successfully executed sql_pagalnew/albums.sql
2025-12-07 01:28:16,804 - db_utils - INFO - Processing: sql_pagalnew/songs.sql
2025-12-07 01:28:25,126 - db_utils - INFO - Successfully executed sql_pagalnew/songs.sql
2025-12-07 01:28:25,340 - db_utils - INFO - Database connection closed
2025-12-07 01:28:25,340 - __main__ - INFO - DB Update Result: {'success': 3, 'failed': 0, 'errors': []}
2025-12-07 01:32:12,671 - __main__ - INFO - Scraping category page 1: https://pagalnew.com/category/bollywood-tracks
2025-12-07 01:32:13,184 - __main__ - INFO -   Found 12 albums on page 1
2025-12-07 01:32:13,184 - __main__ - INFO - Scraping category page 2: https://pagalnew.com/category/bollywood-mp3-songs/2
2025-12-07 01:32:13,465 - __main__ - INFO -   Found 12 albums on page 2
2025-12-07 01:32:13,466 - __main__ - INFO - Scraping category page 3: https://pagalnew.com/category/bollywood-mp3-songs/3
2025-12-07 01:32:13,761 - __main__ - INFO -   Found 12 albums on page 3
2025-12-07 01:32:13,762 - __main__ - INFO - Scraping category page 4: https://pagalnew.com/category/bollywood-mp3-songs/4
2025-12-07 01:32:14,059 - __main__ - INFO -   Found 12 albums on page 4
2025-12-07 01:32:14,059 - __main__ - INFO - Scraping category page 5: https://pagalnew.com/category/bollywood-mp3-songs/p5
2025-12-07 01:32:14,359 - __main__ - INFO -   Found 12 albums on page 5
2025-12-07 01:32:14,360 - __main__ - INFO - Scraping category page 6: https://pagalnew.com/category/bollywood-mp3-songs/6
2025-12-07 01:32:14,652 - __main__ - INFO -   Found 12 albums on page 6
2025-12-07 01:32:14,653 - __main__ - INFO - Scraping category page 7: https://pagalnew.com/category/bollywood-mp3-songs/7
2025-12-07 01:32:14,948 - __main__ - INFO -   Found 12 albums on page 7
2025-12-07 01:32:14,949 - __main__ - INFO - Scraping category page 8: https://pagalnew.com/category/bollywood-mp3-songs/8
2025-12-07 01:32:15,237 - __main__ - INFO -   Found 12 albums on page 8
2025-12-07 01:32:15,238 - __main__ - INFO - Scraping category page 9: https://pagalnew.com/category/bollywood-mp3-songs/9
2025-12-07 01:32:15,545 - __main__ - INFO -   Found 12 albums on page 9
2025-12-07 01:32:15,545 - __main__ - INFO - Scraping category page 10: https://pagalnew.com/category/bollywood-mp3-songs/10
2025-12-07 01:32:15,839 - __main__ - INFO -   Found 12 albums on page 10
2025-12-07 01:32:15,839 - __main__ - INFO - Scraping category page 11: https://pagalnew.com/category/bollywood-mp3-songs/11
2025-12-07 01:32:16,138 - __main__ - INFO -   Found 12 albums on page 11
2025-12-07 01:32:16,138 - __main__ - INFO - Scraping category page 12: https://pagalnew.com/category/bollywood-mp3-songs/12
2025-12-07 01:32:16,419 - __main__ - INFO -   Found 12 albums on page 12
2025-12-07 01:32:16,419 - __main__ - INFO - Scraping category page 13: https://pagalnew.com/category/bollywood-mp3-songs/13
2025-12-07 01:32:16,709 - __main__ - INFO -   Found 12 albums on page 13
2025-12-07 01:32:16,710 - __main__ - INFO - Scraping category page 14: https://pagalnew.com/category/bollywood-mp3-songs/14
2025-12-07 01:32:17,014 - __main__ - INFO -   Found 12 albums on page 14
2025-12-07 01:32:17,014 - __main__ - INFO - Scraping category page 15: https://pagalnew.com/category/bollywood-mp3-songs/15
2025-12-07 01:32:17,311 - __main__ - INFO -   Found 12 albums on page 15
2025-12-07 01:32:17,313 - __main__ - INFO - Scraping category page 16: https://pagalnew.com/category/bollywood-mp3-songs/16
2025-12-07 01:32:17,601 - __main__ - INFO -   Found 12 albums on page 16
2025-12-07 01:32:17,601 - __main__ - INFO - Scraping category page 17: https://pagalnew.com/category/bollywood-mp3-songs/17
2025-12-07 01:32:17,880 - __main__ - INFO -   Found 12 albums on page 17
2025-12-07 01:32:17,881 - __main__ - INFO - Scraping category page 18: https://pagalnew.com/category/bollywood-mp3-songs/18
2025-12-07 01:32:18,198 - __main__ - INFO -   Found 12 albums on page 18
2025-12-07 01:32:18,200 - __main__ - INFO - Scraping category page 19: https://pagalnew.com/category/bollywood-mp3-songs/19
2025-12-07 01:32:18,479 - __main__ - INFO -   Found 12 albums on page 19
2025-12-07 01:32:18,480 - __main__ - INFO - Scraping category page 20: https://pagalnew.com/category/bollywood-mp3-songs/20
2025-12-07 01:32:18,759 - __main__ - INFO -   Found 12 albums on page 20
2025-12-07 01:32:18,759 - __main__ - INFO - Scraping category page 21: https://pagalnew.com/category/bollywood-mp3-songs/21
2025-12-07 01:32:19,051 - __main__ - INFO -   Found 12 albums on page 21
2025-12-07 01:32:19,052 - __main__ - INFO - Scraping category page 22: https://pagalnew.com/category/bollywood-mp3-songs/22
2025-12-07 01:32:19,358 - __main__ - INFO -   Found 12 albums on page 22
2025-12-07 01:32:19,359 - __main__ - INFO - Scraping category page 23: https://pagalnew.com/category/bollywood-mp3-songs/23
2025-12-07 01:32:19,640 - __main__ - INFO -   Found 12 albums on page 23
2025-12-07 01:32:19,640 - __main__ - INFO - Scraping category page 24: https://pagalnew.com/category/bollywood-mp3-songs/24
2025-12-07 01:32:19,929 - __main__ - INFO -   Found 12 albums on page 24
2025-12-07 01:32:19,930 - __main__ - INFO - Scraping category page 25: https://pagalnew.com/category/bollywood-mp3-songs/25
2025-12-07 01:32:20,233 - __main__ - INFO -   Found 12 albums on page 25
2025-12-07 01:32:20,234 - __main__ - INFO - Scraping category page 26: https://pagalnew.com/category/bollywood-mp3-songs/26
2025-12-07 01:32:20,564 - __main__ - INFO -   Found 12 albums on page 26
2025-12-07 01:32:20,565 - __main__ - INFO - Scraping category page 27: https://pagalnew.com/category/bollywood-mp3-songs/27
2025-12-07 01:32:20,938 - __main__ - INFO -   Found 12 albums on page 27
2025-12-07 01:32:20,939 - __main__ - INFO - Scraping category page 28: https://pagalnew.com/category/bollywood-mp3-songs/28
2025-12-07 01:32:21,299 - __main__ - INFO -   Found 12 albums on page 28
2025-12-07 01:32:21,299 - __main__ - INFO - Scraping category page 29: https://pagalnew.com/category/bollywood-mp3-songs/29
2025-12-07 01:32:21,650 - __main__ - INFO -   Found 12 albums on page 29
2025-12-07 01:32:21,650 - __main__ - INFO - Scraping category page 30: https://pagalnew.com/category/bollywood-mp3-songs/30
2025-12-07 01:32:21,995 - __main__ - INFO -   Found 12 albums on page 30
2025-12-07 01:32:21,996 - __main__ - INFO - Scraping category page 31: https://pagalnew.com/category/bollywood-mp3-songs/31
2025-12-07 01:32:22,328 - __main__ - INFO -   Found 12 albums on page 31
2025-12-07 01:32:22,329 - __main__ - INFO - Scraping category page 32: https://pagalnew.com/category/bollywood-mp3-songs/32
2025-12-07 01:32:22,622 - __main__ - INFO -   Found 12 albums on page 32
2025-12-07 01:32:22,623 - __main__ - INFO - Scraping category page 33: https://pagalnew.com/category/bollywood-mp3-songs/33
2025-12-07 01:32:22,898 - __main__ - INFO -   Found 12 albums on page 33
2025-12-07 01:32:22,898 - __main__ - INFO - Scraping category page 34: https://pagalnew.com/category/bollywood-mp3-songs/34
2025-12-07 01:32:23,191 - __main__ - INFO -   Found 12 albums on page 34
2025-12-07 01:32:23,192 - __main__ - INFO - Scraping category page 35: https://pagalnew.com/category/bollywood-mp3-songs/35
2025-12-07 01:32:23,490 - __main__ - INFO -   Found 12 albums on page 35
2025-12-07 01:32:23,491 - __main__ - INFO - Scraping category page 36: https://pagalnew.com/category/bollywood-mp3-songs/36
2025-12-07 01:32:23,769 - __main__ - INFO -   Found 12 albums on page 36
2025-12-07 01:32:23,770 - __main__ - INFO - Scraping category page 37: https://pagalnew.com/category/bollywood-mp3-songs/37
2025-12-07 01:32:24,059 - __main__ - INFO -   Found 12 albums on page 37
2025-12-07 01:32:24,059 - __main__ - INFO - Scraping category page 38: https://pagalnew.com/category/bollywood-mp3-songs/38
2025-12-07 01:32:24,371 - __main__ - INFO -   Found 12 albums on page 38
2025-12-07 01:32:24,372 - __main__ - INFO - Scraping category page 39: https://pagalnew.com/category/bollywood-mp3-songs/39
2025-12-07 01:32:24,668 - __main__ - INFO -   Found 12 albums on page 39
2025-12-07 01:32:24,669 - __main__ - INFO - Scraping category page 40: https://pagalnew.com/category/bollywood-mp3-songs/40
2025-12-07 01:32:24,962 - __main__ - INFO -   Found 12 albums on page 40
2025-12-07 01:32:24,963 - __main__ - INFO - Scraping category page 41: https://pagalnew.com/category/bollywood-mp3-songs/41
2025-12-07 01:32:25,245 - __main__ - INFO -   Found 12 albums on page 41
2025-12-07 01:32:25,246 - __main__ - INFO - Scraping category page 42: https://pagalnew.com/category/bollywood-mp3-songs/42
2025-12-07 01:32:25,555 - __main__ - INFO -   Found 12 albums on page 42
2025-12-07 01:32:25,556 - __main__ - INFO - Scraping category page 43: https://pagalnew.com/category/bollywood-mp3-songs/43
2025-12-07 01:32:25,852 - __main__ - INFO -   Found 12 albums on page 43
2025-12-07 01:32:25,853 - __main__ - INFO - Scraping category page 44: https://pagalnew.com/category/bollywood-mp3-songs/44
2025-12-07 01:32:26,154 - __main__ - INFO -   Found 12 albums on page 44
2025-12-07 01:32:26,154 - __main__ - INFO - Scraping category page 45: https://pagalnew.com/category/bollywood-mp3-songs/45
2025-12-07 01:32:26,442 - __main__ - INFO -   Found 12 albums on page 45
2025-12-07 01:32:26,443 - __main__ - INFO - Scraping category page 46: https://pagalnew.com/category/bollywood-mp3-songs/46
2025-12-07 01:32:26,717 - __main__ - INFO -   Found 12 albums on page 46
2025-12-07 01:32:26,719 - __main__ - INFO - Scraping category page 47: https://pagalnew.com/category/bollywood-mp3-songs/47
2025-12-07 01:32:27,008 - __main__ - INFO -   Found 12 albums on page 47
2025-12-07 01:32:27,009 - __main__ - INFO - Scraping category page 48: https://pagalnew.com/category/bollywood-mp3-songs/48
2025-12-07 01:32:27,313 - __main__ - INFO -   Found 12 albums on page 48
2025-12-07 01:32:27,314 - __main__ - INFO - Scraping category page 49: https://pagalnew.com/category/bollywood-mp3-songs/49
2025-12-07 01:32:27,609 - __main__ - INFO -   Found 12 albums on page 49
2025-12-07 01:32:27,609 - __main__ - INFO - Scraping category page 50: https://pagalnew.com/category/bollywood-mp3-songs/50
2025-12-07 01:32:27,956 - __main__ - INFO -   Found 12 albums on page 50
2025-12-07 01:32:27,956 - __main__ - INFO - Scraping category page 51: https://pagalnew.com/category/bollywood-mp3-songs/51
2025-12-07 01:32:28,300 - __main__ - INFO -   Found 12 albums on page 51
2025-12-07 01:32:28,301 - __main__ - INFO - Scraping category page 52: https://pagalnew.com/category/bollywood-mp3-songs/52
2025-12-07 01:32:28,671 - __main__ - INFO -   Found 12 albums on page 52
2025-12-07 01:32:28,671 - __main__ - INFO - Scraping category page 53: https://pagalnew.com/category/bollywood-mp3-songs/53
2025-12-07 01:32:28,971 - __main__ - INFO -   Found 12 albums on page 53
2025-12-07 01:32:28,972 - __main__ - INFO - Scraping category page 54: https://pagalnew.com/category/bollywood-mp3-songs/54
2025-12-07 01:32:29,284 - __main__ - INFO -   Found 12 albums on page 54
2025-12-07 01:32:29,285 - __main__ - INFO - Scraping category page 55: https://pagalnew.com/category/bollywood-mp3-songs/55
2025-12-07 01:32:29,582 - __main__ - INFO -   Found 12 albums on page 55
2025-12-07 01:32:29,583 - __main__ - INFO - Scraping category page 56: https://pagalnew.com/category/bollywood-mp3-songs/56
2025-12-07 01:32:29,892 - __main__ - INFO -   Found 12 albums on page 56
2025-12-07 01:32:29,893 - __main__ - INFO - Scraping category page 57: https://pagalnew.com/category/bollywood-mp3-songs/57
2025-12-07 01:32:30,195 - __main__ - INFO -   Found 12 albums on page 57
2025-12-07 01:32:30,196 - __main__ - INFO - Scraping category page 58: https://pagalnew.com/category/bollywood-mp3-songs/58
2025-12-07 01:32:30,495 - __main__ - INFO -   Found 12 albums on page 58
2025-12-07 01:32:30,496 - __main__ - INFO - Scraping category page 59: https://pagalnew.com/category/bollywood-mp3-songs/59
2025-12-07 01:32:30,781 - __main__ - INFO -   Found 12 albums on page 59
2025-12-07 01:32:30,782 - __main__ - INFO - Scraping category page 60: https://pagalnew.com/category/bollywood-mp3-songs/60
2025-12-07 01:32:31,094 - __main__ - INFO -   Found 12 albums on page 60
2025-12-07 01:32:31,095 - __main__ - INFO - Scraping category page 61: https://pagalnew.com/category/bollywood-mp3-songs/61
2025-12-07 01:32:31,404 - __main__ - INFO -   Found 12 albums on page 61
